Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive	Unknown
2094	Áø¿©¿Õ°Å¹Ì	KING	MONSTER	MELEE	72	100		AGGR	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	0	0	95	71	48	24	102	190	1277520	20	20	0	0	208800	73	110	100	100	2000	150	0	20	0	0	0	0	15	20	30	25	30	30	30	50	25	100	50	50	50	20	spider_queen	2.0	2076	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2095	°Å¹ÌÀÇ ¾Ë	KING	MONSTER	MELEE	70	100		NOMOVE	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	0	0	67	45	89	22	0	0	193408	30	20	0	0	5000	150	0	0	100	2000	350	0	70	0	0	0	0	0	0	70	70	70	70	70	70	70	70	70	70	70	70	spider_egg	1.0	2071	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2101	????	S_PAWN	MONSTER	MELEE	19	100			0	DESERT		0	0	0	18	24	12	6	45	55	784	5	7	0	0	554	24	100	200	0	2000	175	0	0	0	0	0	0	0	5	0	0	0	0	0	100	0	100	100	100	100	10	fennec_fox	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2102	????	S_PAWN	MONSTER	MELEE	37	100			0	DESERT		0	0	0	52	24	36	12	62	115	1877	5	7	0	0	1252	43	100	100	100	2000	175	0	0	0	0	0	3	0	5	1	0	1	0	1	-10	0	0	0	0	0	0	evil_eye	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2103	????	S_PAWN	MONSTER	MELEE	39	100			30046	DESERT		0	0	0	41	51	30	13	65	120	2025	5	7	0	0	1319	45	100	80	100	2000	175	0	0	0	0	0	0	0	5	0	1	0	1	0	-15	0	0	0	0	0	0	giant_scorpion	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2104	????	KNIGHT	MONSTER	MELEE	44	100			30045	DESERT	POISON	0	0	0	50	28	37	14	91	111	3228	12	12	0	0	2478	51	110	120	100	2000	175	0	0	0	0	5	0	0	5	1	1	2	1	1	-10	0	0	0	0	0	0	scorpionman_sword	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2105	????	KNIGHT	MONSTER	RANGE	47	100			30055	DESERT	POISON	0	0	0	59	30	22	15	95	116	2598	8	7	0	0	2646	54	60	70	100	2000	850	0	0	0	0	5	0	5	5	0	0	-10	0	0	2	0	0	0	10	0	0	scorpionman_bow	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2106	??????	KNIGHT	MONSTER	MELEE	48	100			30022	DESERT	POISON	0	0	0	79	27	36	15	87	130	3692	12	12	0	0	2702	55	110	110	100	2000	175	0	0	0	0	5	0	0	5	1	1	1	0	0	-15	0	0	0	0	0	0	snakeman_sword	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2107	??????	KNIGHT	MONSTER	RANGE	51	100			30067	DESERT	POISON	0	0	0	64	28	24	16	90	136	2957	8	7	0	0	2870	58	60	110	100	2000	850	0	0	0	0	5	0	0	5	-5	-10	-5	0	0	2	0	0	0	10	0	0	snakeman_bow	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2108	??????	S_KNIGHT	MONSTER	MELEE	54	100			0	DESERT		0	0	0	61	68	44	17	95	143	6969	4	12	0	0	6076	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	10	0	0	0	-20	0	0	0	0	0	0	outlaw	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2131	????	PAWN	MONSTER	MELEE	60	100			30045	INSECT		0	0	0	77	58	39	20	144	176	3771	12	10	0	0	4956	80	110	120	100	2000	150	0	0	0	0	5	0	5	0	0	-5	0	0	0	0	0	-20	-20	0	0	10	scorpionman_sword	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2132	????	S_PAWN	MONSTER	RANGE	62	100			30055	INSECT		0	0	0	80	60	40	20	132	198	4028	7	10	0	0	5292	83	110	120	100	2000	850	0	0	0	0	5	0	5	0	0	-5	0	0	0	0	0	-20	-20	0	0	10	scorpionman_bow	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2133	??????	KNIGHT	MONSTER	MELEE	64	100			30022	INSECT		0	0	0	82	62	41	21	137	206	6714	12	15	0	0	5404	86	110	120	100	2000	150	0	0	0	0	5	1	5	0	0	-5	0	0	0	0	0	-20	-20	0	0	10	snakeman_sword	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2134	??????	KNIGHT	MONSTER	RANGE	66	100			30067	INSECT		0	0	0	84	63	42	21	159	195	7149	7	10	0	0	5740	89	110	120	100	2000	850	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	0	-20	-20	0	0	10	snakeman_bow	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2135	??????	S_KNIGHT	MONSTER	MELEE	68	100			0	INSECT		0	0	0	87	65	43	22	164	201	7602	20	25	0	0	12152	93	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	0	-20	-20	0	0	10	outlaw	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2151	??? ????	S_PAWN	MONSTER	MELEE	19	100			0	DESERT		0	0	0	18	24	12	6	54	66	627	5	7	0	0	388	24	100	200	0	2000	175	0	0	0	0	0	0	0	5	0	0	0	0	0	100	0	100	100	100	100	10	fennec_fox	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2152	??? ????	S_PAWN	MONSTER	MELEE	37	100			0	DESERT		0	0	0	52	24	36	12	74	138	1502	5	7	0	0	876	43	100	100	100	2000	175	0	0	0	0	0	3	0	5	1	0	1	0	1	-10	0	0	0	0	0	0	evil_eye	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2153	??? ????	S_PAWN	MONSTER	MELEE	39	100			30046	DESERT		0	0	0	41	51	30	13	78	144	1620	5	7	0	0	923	45	100	80	100	2000	175	0	0	0	0	0	0	0	5	0	1	0	1	0	-15	0	0	0	0	0	0	giant_scorpion	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2154	??? ????	KNIGHT	MONSTER	MELEE	44	100			30045	DESERT	POISON	0	0	0	50	28	37	14	109	133	2582	12	12	0	0	1735	51	110	120	100	2000	175	0	0	0	0	5	0	0	5	1	1	2	1	1	-10	0	0	0	0	0	0	scorpionman_sword	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2155	??? ????	S_PAWN	MONSTER	RANGE	47	100			30055	DESERT	POISON	0	0	0	59	30	22	15	114	139	2079	8	7	0	0	1852	54	60	70	100	2000	850	0	0	0	0	5	0	5	5	0	0	-10	0	0	2	0	0	0	10	0	0	scorpionman_bow	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2156	??? ??????	KNIGHT	MONSTER	MELEE	48	100			30022	DESERT	POISON	0	0	0	79	27	36	15	104	156	2954	12	12	0	0	1891	55	110	110	100	2000	175	0	0	0	0	5	0	0	5	1	1	1	0	0	-15	0	0	0	0	0	0	snakeman_sword	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2157	??? ??????	KNIGHT	MONSTER	RANGE	51	100			30067	DESERT	POISON	0	0	0	64	28	24	16	108	163	2365	8	7	0	0	2009	58	60	110	100	2000	850	0	0	0	0	5	0	0	5	-5	-10	-5	0	0	2	0	0	0	10	0	0	snakeman_bow	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2158	??? ??????	S_KNIGHT	MONSTER	MELEE	54	100			0	DESERT		0	0	0	61	68	44	17	114	172	5575	4	12	0	0	4253	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	10	0	0	0	-20	0	0	0	0	0	0	outlaw	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2191	??????	BOSS	MONSTER	MELEE	67	100		AGGR	0	DESERT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	0	0	64	43	85	21	102	190	146320	9	12	0	0	21520	76	100	100	100	2000	300	0	10	0	0	0	0	0	0	100	0	100	100	100	100	0	20	20	20	20	10	giant_desert_turtle	2.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2192	???????	KING	MONSTER	MELEE	97	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DESERT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	0	0	122	91	61	30	150	278	2568600	30	20	0	0	356400	90	150	160	100	2000	350	0	20	0	0	0	0	15	20	30	25	30	30	30	50	25	100	50	50	50	20	giant_desert_turtle	2.0	2414	10	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2201	?????	S_PAWN	MONSTER	MELEE	69	100			30042	FIRE,ATT_FIRE		0	0	0	84	42	63	21	130	159	5550	3	7	0	0	997	78	100	130	100	2000	175	0	0	0	0	0	0	15	20	15	10	20	15	15	-10	0	0	0	0	0	0	fire_tiger	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2202	??	S_PAWN	MONSTER	MAGIC	69	100			0	FIRE,ATT_FIRE		0	0	0	85	43	64	21	132	161	5550	3	7	0	0	997	78	100	130	100	2000	850	0	0	0	0	0	0	15	20	0	-5	5	-10	-10	20	0	0	0	20	0	0	fire_ghost	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2203	???	KNIGHT	MONSTER	MELEE	70	100			30019	FIRE,ATT_FIRE		0	0	0	85	43	65	22	119	178	7592	7	12	0	0	1686	79	100	130	100	2000	175	0	0	0	0	0	0	15	20	20	15	25	0	0	-25	0	0	0	0	0	0	fire_tiger_boss	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2204	???	KNIGHT	MONSTER	POWER	71	100			0	FIRE,ATT_FIRE	CURSE	0	0	0	86	43	65	22	105	195	7782	7	12	0	0	1710	80	100	130	100	2000	175	0	0	0	0	0	0	15	20	-5	-10	0	5	5	-20	0	0	0	0	0	0	fire_man	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2205	????	S_KNIGHT	MONSTER	POWER	72	100			30091	FIRE,ATT_FIRE	SLOW,CURSE	0	0	0	89	44	66	22	106	198	12459	3	12	0	0	3468	81	100	130	100	2000	175	0	0	0	0	0	0	15	20	0	0	5	0	0	-25	0	0	0	10	0	0	fire_knight	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2206	???	BOSS	MONSTER	MELEE	73	100			0	FIRE,ATT_FIRE	STUN,SLOW,CURSE,TERROR	0	0	0	91	46	66	23	109	203	51024	7	12	0	0	17580	82	100	130	100	2000	175	0	0	0	0	0	50	15	20	0	10	0	10	0	-20	10	0	0	10	0	0	fire_king	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2207	????	BOSS	MONSTER	MELEE	73	100		AGGR	0	FIRE,ATT_FIRE	STUN,SLOW,CURSE,TERROR	0	0	0	91	46	66	23	110	205	356080	25	20	0	0	240800	82	110	130	100	2000	150	0	0	0	0	0	50	15	20	40	35	40	40	40	40	35	0	0	60	0	0	fire_king	2.0	2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2231	??? ?????	S_PAWN	MONSTER	MELEE	69	100			30042	FIRE,ATT_FIRE		0	0	0	84	42	63	21	156	191	4440	3	7	0	0	698	78	100	130	100	2000	175	0	0	0	0	0	0	15	20	15	10	20	15	15	-10	0	0	0	0	0	0	fire_tiger	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2232	??? ??	S_PAWN	MONSTER	MAGIC	69	100			0	FIRE,ATT_FIRE		0	0	0	85	43	64	21	158	193	4440	3	7	0	0	698	78	100	130	100	2000	850	0	0	0	0	0	0	15	20	0	-5	5	-10	-10	20	0	0	0	20	0	0	fire_ghost	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2233	??? ???	KNIGHT	MONSTER	MELEE	70	100			30019	FIRE,ATT_FIRE		0	0	0	85	43	65	22	143	214	6073	7	12	0	0	1180	79	100	130	100	2000	175	0	0	0	0	0	0	15	20	20	15	25	0	0	-25	0	0	0	0	0	0	fire_tiger_boss	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2234	??? ???	KNIGHT	MONSTER	POWER	71	100			0	FIRE,ATT_FIRE	CURSE	0	0	0	86	43	65	22	126	234	6225	7	12	0	0	1197	80	100	130	100	2000	175	0	0	0	0	0	0	15	20	-5	-10	0	5	5	-20	0	0	0	0	0	0	fire_man	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2235	??? ????	S_KNIGHT	MONSTER	POWER	72	100			30091	FIRE,ATT_FIRE	SLOW,CURSE	0	0	0	89	44	66	22	127	238	9967	3	12	0	0	2428	81	100	130	100	2000	175	0	0	0	0	0	0	15	20	0	0	5	0	0	-25	0	0	0	10	0	0	fire_knight	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2291	??	KING	MONSTER	MELEE	75	100		AGGR	0	FIRE,ATT_FIRE	STUN,SLOW,CURSE,TERROR	0	0	0	99	69	65	23	110	205	489610	24	22	0	0	135450	84	100	130	100	2000	1000	0	20	0	0	0	0	15	20	30	30	30	30	30	50	30	100	50	50	50	20	fire_dragon	2.0	2205	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2301	±Í¸ñ	PAWN	MONSTER	MAGIC	65	100		AGGR,NOMOVE	0	ATT_EARTH		0	0	0	75	57	50	10	115	172	2261	3	5	0	0	768	67	100	100	100	2000	650	0	0	0	3	0	0	5	5	0	-5	0	-10	-10	50	0	0	0	30	0	0	ent_trent	1.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2302	????	PAWN	MONSTER	MELEE	67	100			0	ATT_EARTH		0	0	0	92	42	65	10	134	164	3939	3	5	0	0	803	72	120	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-10	0	5	5	5	0	0	0	15	0	0	ent_guru	1.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2303	¸ñ·É	S_PAWN	MONSTER	MAGIC	69	100			0	ATT_EARTH		0	0	0	86	55	65	10	127	190	3548	5	5	0	0	1031	76	100	100	100	2000	650	0	0	0	0	10	0	0	0	10	15	5	-10	-10	10	0	0	0	10	0	0	ent_hu	1.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2304	????	S_PAWN	MONSTER	MELEE	70	100			0	ATT_EARTH	SLOW,CURSE	0	0	0	89	49	77	10	114	211	5206	5	10	0	0	1058	79	115	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-10	-5	5	5	5	0	0	0	15	0	0	ent_red	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2305	???	KNIGHT	MONSTER	MELEE	71	100		AGGR	0	ATT_EARTH	SLOW,CURSE	0	0	0	94	75	75	10	118	219	7214	7	5	0	0	1833	83	115	100	100	2000	150	0	0	0	0	3	0	5	10	10	5	10	15	15	0	0	0	0	20	0	0	ent_black	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2306	????	BOSS	MONSTER	MELEE	84	100		AGGR	0	ATT_EARTH		0	0	0	99	84	70	10	118	219	353840	12	10	0	0	27236	86	100	130	100	2000	300	0	0	0	0	0	3	15	20	10	15	10	15	15	-5	15	0	0	60	0	0	ent_huge	3.0	2304	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2307	????	KING	MONSTER	MELEE	86	100		AGGR	0	ATT_EARTH		0	0	0	121	76	65	10	120	224	452900	30	20	0	0	250800	90	100	130	100	2000	300	0	0	0	5	5	10	15	20	10	15	10	20	20	0	15	0	0	50	0	0	ent_elder	4.0	2305	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2311	Àû±Í¸ñ	S_PAWN	MONSTER	MAGIC	74	100		AGGR,NOMOVE	0	ATT_EARTH		0	0	0	75	57	50	10	128	193	3596	3	5	0	0	1069	67	100	130	100	2000	900	0	0	0	3	0	0	15	20	0	-5	0	-10	-10	50	0	0	0	50	0	0	ent_trent	1.0	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2312	?????	KNIGHT	MONSTER	MELEE	76	100			0	ATT_EARTH		0	0	0	92	42	65	10	148	181	7032	3	5	0	0	1830	72	120	130	100	2000	150	0	0	0	0	0	0	15	20	-5	-10	0	5	5	5	0	0	0	25	0	0	ent_guru	1.0	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2313	Àû¸ñ·É	KNIGHT	MONSTER	MAGIC	77	100			0	ATT_EARTH		0	0	0	86	55	65	10	133	200	5699	5	5	0	0	1854	76	100	170	100	2000	650	0	0	0	0	10	0	5	15	10	15	5	-10	-10	10	0	0	0	30	0	0	ent_hu	1.0	0	20	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2314	?????	S_KNIGHT	MONSTER	MELEE	80	100		AGGR	0	ATT_EARTH	SLOW,CURSE	0	0	0	89	49	77	10	120	224	11558	5	10	0	0	3852	79	115	150	100	2000	150	0	0	0	0	0	0	15	20	-5	-10	-5	5	5	5	0	0	0	35	0	0	ent_red	1.0	0	25	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2315	????	S_KNIGHT	MONSTER	MELEE	82	100		AGGR	0	ATT_EARTH	SLOW,CURSE	0	0	0	94	75	75	10	123	229	11843	7	5	0	0	3948	83	115	150	100	2000	150	0	0	0	0	3	0	15	20	10	5	10	15	15	0	0	0	0	40	0	0	ent_black	1.0	0	25	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2401	????	PAWN	MONSTER	MELEE	87	100		AGGR,BERSERK	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	107	53	80	26	167	201	12635	3	14	0	0	7050	67	110	130	110	2000	50	0	0	0	3	0	0	5	5	0	0	0	10	10	10	0	0	0	30	0	0	ch_footman	2.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2402	????	PAWN	MONSTER	RANGE	89	100		AGGR,GODSPEED	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	82	110	55	27	191	222	10283	5	14	0	0	7212	72	105	150	100	2000	650	0	0	0	0	0	0	5	5	20	20	0	0	0	-30	0	0	0	10	0	0	ch_bowman	2.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2403	ÃµÀÇ¹ý»ç	S_PAWN	MONSTER	RANGE	89	100		AGGR,REVIVE	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	82	55	110	27	151	235	16784	5	14	0	0	8658	76	100	150	100	2000	700	0	0	0	0	10	10	0	0	10	10	25	-5	-5	30	0	0	0	-30	0	0	ch_magician	3.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2404	????	S_PAWN	MONSTER	MELEE	90	100		AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	111	83	55	28	172	235	22272	7	20	0	0	8754	79	110	130	100	2000	50	0	0	0	0	0	0	5	5	10	10	5	-5	-5	10	0	0	0	15	0	0	ch_officer	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2411	?????	S_PAWN	MONSTER	MELEE	91	100		AGGR,BERSERK	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	112	84	56	28	154	239	17000	3	14	0	0	19474	78	115	130	100	2000	50	0	0	0	5	0	0	6	3	10	0	15	30	25	15	0	0	0	30	0	0	ch_footman	2.0	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2412	?????	KNIGHT	MONSTER	RANGE	93	100		AGGR,GODSPEED	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	86	114	57	29	188	239	15390	3	14	0	0	19920	82	110	150	100	2000	700	0	0	0	0	3	3	6	6	30	25	10	0	10	5	0	0	0	20	0	0	ch_bowman	2.0	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2413	ÁøÃµÀÇ¹ý»ç	KNIGHT	MONSTER	RANGE	95	100		AGGR,REVIVE	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	88	58	117	29	205	256	21724	4	14	0	0	20354	88	110	150	100	2000	700	0	0	0	10	0	10	2	2	30	40	5	30	25	0	0	0	0	40	0	0	ch_magician	3.0	0	30	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2414	?????	S_KNIGHT	MONSTER	MELEE	97	100		AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	119	89	60	30	222	273	41400	5	20	0	0	41580	95	105	130	100	2000	50	0	0	0	5	0	5	8	8	30	20	20	10	5	20	0	0	0	-10	0	0	ch_officer	3.0	0	20	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2415	?????	S_KNIGHT	MONSTER	MELEE	97	100		AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	119	89	60	30	222	273	41400	5	20	0	0	0	95	105	130	100	2000	50	0	0	0	5	0	5	8	8	30	20	20	10	5	20	0	0	0	-10	0	0	ch_officer	3.0	0	20	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2431	????	PAWN	MONSTER	MELEE	80	100		AGGR,BERSERK	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	107	53	80	26	133	247	7090	3	7	0	0	26208	67	110	130	110	2000	50	0	0	0	3	0	0	5	5	0	-10	0	-10	-10	50	0	0	0	30	0	0	ch_footman	2.0	0	5	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2432	????	PAWN	MONSTER	RANGE	82	100		AGGR,GODSPEED	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	82	110	55	27	136	252	5522	5	7	0	0	26334	72	105	150	100	2000	650	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	0	15	0	0	ch_bowman	2.0	0	5	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2433	ÃµÀÇ¹ý»ç	S_PAWN	MONSTER	MAGIC	82	100		AGGR,REVIVE	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	82	55	110	27	136	252	14784	5	7	0	0	33396	76	105	150	100	2000	650	0	0	0	0	10	10	0	0	10	10	5	-10	-10	10	0	0	0	10	0	0	ch_magician	3.0	0	10	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2434	????	S_PAWN	MONSTER	MELEE	83	100		AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	111	83	55	28	137	255	20272	7	10	0	0	33468	79	115	130	100	2000	50	0	0	0	0	0	0	5	5	-5	-15	-5	5	5	5	0	0	0	15	0	0	ch_officer	4.0	0	15	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2451	?????	S_PAWN	MONSTER	MELEE	84	100		AGGR,BERSERK	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	112	84	56	28	139	257	16923	5	7	0	0	10908	67	135	130	100	2000	50	0	0	0	3	0	0	15	20	0	-10	0	-10	-10	50	0	0	0	50	0	0	ch_footman	3.0	0	15	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2452	?????	KNIGHT	MONSTER	RANGE	86	100		AGGR,GODSPEED	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	86	114	57	29	141	263	22608	5	7	0	0	11154	72	130	150	100	2000	700	0	0	0	0	0	0	15	20	-5	-15	0	5	5	5	0	0	0	25	0	0	ch_bowman	4.0	0	15	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2453	?????	KNIGHT	MONSTER	RANGE	88	100		AGGR,REVIVE	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	88	58	117	29	144	268	23634	7	7	0	0	11394	76	130	150	100	2000	700	0	0	0	0	10	10	5	15	10	10	5	-10	-10	10	0	0	0	30	0	0	ch_magician	4.0	0	20	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2454	?????	S_KNIGHT	MONSTER	MELEE	90	100		AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	0	0	119	89	60	30	147	273	39540	7	10	0	0	23286	79	140	130	100	2000	50	0	0	0	0	0	0	15	20	-5	-15	-5	5	5	5	0	0	0	35	0	0	ch_officer	6.0	0	25	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2491	????	S_KNIGHT	MONSTER	MELEE	93	100		AGGR,BERSERK,DEATHBLOW,REVIVE	0	DEVIL,ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	0	0	119	89	60	30	144	268	320000	2	9	0	0	44700	92	140	130	100	2000	100	0	0	0	0	0	5	15	15	45	45	35	30	30	45	45	0	0	20	0	0	ch_general	4.0	2404	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2492	?????	BOSS	MONSTER	MELEE	95	100		AGGR,BERSERK,DEATHBLOW,REVIVE	0	DEVIL,ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	0	0	119	89	60	30	147	268	900000	17	30	0	0	456600	92	140	130	100	2000	100	0	0	0	5	5	15	10	10	45	45	40	35	35	50	45	0	0	20	0	0	ch_general	4.0	2415	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2493	¼ö·æ	KING	MONSTER	MELEE	97	100		AGGR,BERSERK,STONESKIN	0	ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	0	0	122	91	61	30	150	278	5000000	35	5	0	0	3564000	739	150	180	100	2000	350	0	0	0	0	0	0	15	20	0	0	0	0	0	0	0	100	50	0	50	0	blue_dragon	2.0	2404	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
